Annee_prod,Bassin_versant,Cap_tot_act,Cap_tot_init,Cote,Date,Latitude,Longitude,Nom_Ar,Nom_Fr,_id,apports,cumul_annee_prec,cumul_annuel_apports,cumul_annuel_lachers,cumul_mensuel_apports,cumul_mensuel_lachers,fonctionnel,id_barrage,lachers,moy_mois,moy_periode,stock,stock_annee_prec
1983,418.0,118.773,129.9,90.0,2019-05-23T00:00:00,36.9909,9.61373,جوميــــــن,joumine,106,0.0530629,45.1404,89.6213,39.8681,1.24633,2.90918,1,7,0.253312,1.85273,74.1671,95.254,62.6301
1984,48.0,10.004,11.7,82.5,2019-05-23T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,107,0.0,5.6045,10.2762,3.88251,0.0918671,0.3004,1,8,0.0151,0.226176,9.28187,9.51694,6.10361
2015,85.9,41.0,41.0,136.0,2019-05-23T00:00:00,37.0359,9.41093,المالح,melah,108,0.0,,,,0.0587408,1.05004,1,33,0.0374,0.68,25.1881,35.965,
1994,367.0,134.014,137.5,86.5,2019-05-23T00:00:00,37.181,9.47513,سجنــــــان,sejnane,109,0.0,92.1086,149.483,128.776,0.835213,6.80879,1,9,0.344892,0.61677,116.683,100.605,80.1696
2012,60.0,24.0,24.0,93.0,2019-05-23T00:00:00,36.8824,8.69921,الزرقة,zarga,110,0.0,31.0135,40.7787,32.4905,0.140461,0.2824,1,10,0.0246,0.64,21.8538,23.716,22.978
2014,85.2,64.4,64.4,85.0,2019-05-23T00:00:00,36.8751,8.71699,الكبير,kebir,111,0.0103103,,43.5657,42.7647,0.884392,1.0143,1,31,0.0,3.33512,38.7251,6.6156,6.4408
2013,58.0,26.3,26.3,110.0,2019-05-23T00:00:00,36.9347,8.84504,المولى,moula,112,0.00540198,,38.5117,34.1046,0.234148,0.0,1,32,0.0,1.49326,31.391,26.2652,23.384
1999,865.0,286.514,286.514,27.0,2019-05-23T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,113,0.181093,250.54,347.523,266.595,4.65995,0.19217,1,11,0.02189,3.70243,290.544,285.609,280.176
2012,95.0,33.0,33.0,37.0,2019-05-23T00:00:00,37.1856,9.20109,الزياتين,ziatine,114,0.0,31.2833,16.8405,31.8992,0.159263,0.085612,1,12,0.003848,0.9,28.8834,32.6218,32.8874
2012,35.5,18.3,18.3,48.0,2019-05-23T00:00:00,37.1991,9.26906,القمقوم,gamgoum,115,0.00462586,12.3658,38.847,15.0659,0.117677,0.0,1,13,0.0,0.035559,7.9511,17.6651,17.8799
1987,1040.0,33.4411,70.0,388.5,2019-05-23T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,116,0.0415398,4.15812,48.1178,23.7423,0.736636,1.47574,1,14,0.07211,2.01139,33.4887,31.5737,5.87705
1966,127.0,7.22,8.22,517.06,2019-05-23T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,117,0.00395142,1.53929,5.927,1.84007,0.169086,0.360882,1,15,0.0,1.00958,11.6062,6.85409,2.33489
2002,232.0,2.0,4.0,285.0,2019-05-23T00:00:00,36.302,9.50269,الرميـــــــل,rmil,118,0.00160961,0.279303,7.52686,5.16291,0.0557554,0.054158,1,16,0.010804,0.174369,9.82372,1.9115,0.0579
2002,54.0,9.615,10.0,42.2,2019-05-23T00:00:00,36.8308,10.7086,العبيـــــــد,abid,132,0.0,3.34322,11.6218,5.54599,0.0296523,0.273202,1,30,0.016388,0.0146496,5.19183,8.57665,3.30139
1971,1263.0,41.599,52.9,122.5,2019-05-23T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,119,0.0,3.59327,41.7523,10.2878,0.377725,0.06048,1,17,0.00432,1.17327,25.1291,40.6119,13.1454
1998,675.0,23.83,22.0,43.0,2019-05-23T00:00:00,36.3318,10.3597,الرمــــــل,rmel,120,0.0,0.967258,27.8777,3.93719,0.0320309,0.2415,1,18,0.0105,0.16702,15.6225,20.4973,4.7193
1965,855.0,58.76,86.5,230.0,2019-05-23T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,121,0.0556092,2.60766,26.6279,6.96634,0.360326,1.34665,1,19,0.0739,1.36161,21.0901,22.1344,2.9436
1981,8950.0,133.317,209.0,270.0,2019-05-23T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,122,0.0,10.0473,70.3189,23.4998,0.142614,1.69771,1,20,0.075937,4.36556,40.6395,71.8049,30.8238
1989,1120.0,77.47,95.3,217.0,2019-05-23T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,123,0.0,0.566132,20.8543,1.20311,0.103541,0.062068,1,21,0.00432,0.818174,13.8981,7.87702,0.206072
2005,173.65,7.71,4.24,677.8,2019-05-23T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,124,0.000912493,3.21282,3.31434,0.2,0.0150249,0.0,1,22,0.0,2.214,28.8834,2.14347,1.3958
1997,1900.0,88.0,88.0,541.0,2019-05-23T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,125,0.0,0.243224,5.98988,0.6,0.0,0.0,1,23,0.0,0.262516,1.64917,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2019-05-23T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,126,0.000495675,1.38085,4.02925,0.0,0.0114005,0.0,1,24,0.0,0.0006324,1.64917,2.05,0.9
1959,86.0,5.01,6.5,54.62,2019-05-23T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,127,0.00385483,0.0,19.6347,15.1156,0.0472158,0.0035,1,25,0.0,0.266449,4.8658,4.6404,1.7974
1963,64.0,5.045,7.8,77.88,2019-05-23T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,128,0.0,1.16323,20.2878,16.2313,0.00614362,0.585617,1,26,0.047197,0.191438,6.47154,3.5972,0.57576
1968,53.0,5.193,6.9,163.0,2019-05-23T00:00:00,36.534,10.4911,مصــــــري,masri,129,0.00224346,0.951133,4.56379,7.50264,0.0784256,0.233567,1,27,0.0,0.285983,4.47365,5.15341,4.93286
1986,199.0,23.3053,30.1,18.04,2019-05-23T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,130,0.0,4.11116,38.0205,17.4855,0.216026,0.344983,1,28,0.02149,0.13729,17.686,19.4574,7.84592
2002,123.0,12.854,12.1,102.4,2019-05-23T00:00:00,36.5874,10.304,الحمـــــى,hma,131,0.00683977,0.213649,4.20522,0.417378,0.105577,0.22,1,29,0.02,0.0291232,4.38085,3.59999,1.08829
1954,10300.0,51.13,267.67,265.0,2019-05-22T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,133,0.0,21.1281,207.218,190.877,2.02172,1.11404,1,1,0.051351,17.3775,146.59,37.3759,17.063
1954,103.0,60.393,61.63,436.5,2019-05-22T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,134,0.0,39.1938,49.1189,31.9782,0.908381,1.75188,1,2,0.06078,1.27743,42.2372,54.3739,52.5208
1968,101.0,76.9,81.875,292.04,2019-05-22T00:00:00,36.7614,9.0023,كســاب,kasseb,135,0.0256684,32.3778,48.5674,22.9312,0.568481,1.97023,1,3,0.092,0.913573,42.3522,60.422,46.62
1998,177.0,64.7,74.82,182.0,2019-05-22T00:00:00,36.7341,8.53173,بربرة,barbara,136,0.0200488,88.8345,101.13,90.7647,2.46851,1.8851,1,4,0.00864,1.69462,82.0758,64.7551,64.5036
1981,7950.0,580.35,814.0,115.0,2019-05-22T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,137,0.694278,164.53,624.985,325.71,15.0876,19.125,1,5,1.03865,19.9305,375.797,566.172,179.391
1976,390.0,112.037,117.5,221.0,2019-05-22T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,138,0.486735,71.818,141.92,78.9375,3.1279,6.90158,1,6,1.3593,2.78374,78.8454,105.433,76.8783
1983,418.0,118.773,129.9,90.0,2019-05-22T00:00:00,36.9909,9.61373,جوميــــــن,joumine,139,0.0,45.1039,89.5683,39.6148,1.19327,2.65586,1,7,0.151312,1.85273,74.1074,95.4853,62.6301
1984,48.0,10.004,11.7,82.5,2019-05-22T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,140,0.0,5.5972,10.2762,3.86741,0.0918671,0.2853,1,8,0.0168,0.226176,9.27457,9.53858,6.10361
2015,85.9,41.0,41.0,136.0,2019-05-22T00:00:00,37.0359,9.41093,المالح,melah,141,0.0,,,,0.0587408,1.01264,1,33,0.02357,0.68,25.1662,36.075,
1994,367.0,134.014,137.5,86.5,2019-05-22T00:00:00,37.181,9.47513,سجنــــــان,sejnane,142,0.0,92.1086,149.483,128.431,0.835213,6.46389,1,9,0.254162,0.61677,116.663,100.989,80.3929
2012,60.0,24.0,24.0,93.0,2019-05-22T00:00:00,36.8824,8.69921,الزرقة,zarga,143,0.0,31.0135,40.7787,32.4659,0.140461,0.2578,1,10,0.0307,0.64,21.8332,23.752,22.996
2014,85.2,64.4,64.4,85.0,2019-05-22T00:00:00,36.8751,8.71699,الكبير,kebir,144,0.00216666,,43.5554,42.7647,0.874081,1.0143,1,31,0.0,3.33512,38.6175,6.608,6.4408
2013,58.0,26.3,26.3,110.0,2019-05-22T00:00:00,36.9347,8.84504,المولى,moula,145,0.0,,38.5063,34.1046,0.228746,0.0,1,32,0.0,1.49326,31.3428,26.2652,23.384
1999,865.0,286.514,286.514,27.0,2019-05-22T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,146,0.154497,250.189,347.342,266.573,4.47886,0.17028,1,11,0.02179,3.70243,290.424,285.609,280.478
2012,95.0,33.0,33.0,37.0,2019-05-22T00:00:00,37.1856,9.20109,الزياتين,ziatine,147,0.0151328,31.2587,16.8359,31.8953,0.159263,0.081764,1,12,0.004025,0.9,28.8544,32.6513,32.8874
2012,35.5,18.3,18.3,48.0,2019-05-22T00:00:00,37.1991,9.26906,القمقوم,gamgoum,148,0.00462586,12.3658,38.847,15.0659,0.113051,0.0,1,13,0.0,0.035559,7.94995,17.6651,17.8942
1987,1040.0,33.4411,70.0,388.5,2019-05-22T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,149,0.0366459,3.58687,48.0763,23.6702,0.695096,1.40363,1,14,0.069071,2.01139,33.4238,31.6242,5.32769
1966,127.0,7.22,8.22,517.06,2019-05-22T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,150,0.0139639,1.53719,5.92305,1.84007,0.165135,0.360882,1,15,0.0,1.00958,11.5736,6.85409,2.33489
2002,232.0,2.0,4.0,285.0,2019-05-22T00:00:00,36.302,9.50269,الرميـــــــل,rmil,151,0.00215205,0.279303,7.52525,5.15211,0.0541458,0.043354,1,16,0.011203,0.174369,9.81809,1.9233,0.0579
1971,1263.0,41.599,52.9,122.5,2019-05-22T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,152,0.0232049,3.59327,41.7523,10.2835,0.377725,0.05616,1,17,0.00432,1.17327,25.0912,40.6777,13.1828
1998,675.0,23.83,22.0,43.0,2019-05-22T00:00:00,36.3318,10.3597,الرمــــــل,rmel,153,0.0,0.967258,27.8777,3.92669,0.0320309,0.231,1,18,0.0105,0.16702,15.6171,20.557,4.7452
1965,855.0,58.76,86.5,230.0,2019-05-22T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,154,0.0,2.60167,26.5723,6.89244,0.304717,1.27275,1,19,0.017655,1.36161,21.0462,22.163,2.95365
1981,8950.0,133.317,209.0,270.0,2019-05-22T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,155,0.0,9.6537,70.3189,23.4239,0.142614,1.62177,1,20,0.079208,4.36556,40.4987,71.9197,30.4519
1989,1120.0,77.47,95.3,217.0,2019-05-22T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,156,0.0,0.563028,20.8543,1.19879,0.103541,0.057748,1,21,0.00252,0.818174,13.8717,7.92006,0.206072
2005,173.65,7.71,4.24,677.8,2019-05-22T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,157,0.0,3.21282,3.31342,0.2,0.0141124,0.0,1,22,0.0,2.214,28.8544,2.14347,1.5146
1997,1900.0,88.0,88.0,541.0,2019-05-22T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,158,0.0,0.242279,5.98988,0.6,0.0,0.0,1,23,0.0,0.262516,1.6407,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2019-05-22T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,159,0.000495675,1.38073,4.02876,0.0,0.0109049,0.0,1,24,0.0,0.0006324,1.6407,2.05,0.9
1959,86.0,5.01,6.5,54.62,2019-05-22T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,160,0.0,0.0,19.6309,15.1156,0.043361,0.0035,1,25,0.0,0.266449,4.8572,4.6404,1.8032
1963,64.0,5.045,7.8,77.88,2019-05-22T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,161,0.0,1.16323,20.2878,16.1841,0.00614362,0.53842,1,26,0.03735,0.191438,6.46537,3.6484,0.59192
1968,53.0,5.193,6.9,163.0,2019-05-22T00:00:00,36.534,10.4911,مصــــــري,masri,162,0.0014177,0.948975,4.56154,7.50264,0.0761821,0.233567,1,27,0.0,0.285983,4.46442,5.15341,4.87772
1986,199.0,23.3053,30.1,18.04,2019-05-22T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,163,0.0,4.10645,38.0205,17.464,0.216026,0.323493,1,28,0.01579,0.13729,17.6815,19.5184,7.87833
2002,123.0,12.854,12.1,102.4,2019-05-22T00:00:00,36.5874,10.304,الحمـــــى,hma,164,0.00661306,0.213649,4.19838,0.397378,0.098737,0.2,1,29,0.02,0.0291232,4.37991,3.61769,1.09218
2002,54.0,9.615,10.0,42.2,2019-05-22T00:00:00,36.8308,10.7086,العبيـــــــد,abid,165,0.0,3.34322,11.6218,5.5296,0.0296523,0.256814,1,30,0.016925,0.0146496,5.19136,8.60037,3.30796
1954,10300.0,51.13,267.67,265.0,2019-05-21T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,166,0.0,16.3085,207.218,190.826,2.02172,1.06269,1,1,0.051047,17.3775,146.03,37.4442,12.2536
1954,103.0,60.393,61.63,436.5,2019-05-21T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,167,0.0,39.1938,49.1189,31.9174,0.908381,1.6911,1,2,0.06078,1.27743,42.196,54.4638,52.6364
1968,101.0,76.9,81.875,292.04,2019-05-21T00:00:00,36.7614,9.0023,كســاب,kasseb,168,0.0192107,32.3778,48.5418,22.8392,0.542813,1.87823,1,3,0.092,0.913573,42.3227,60.4976,46.7161
1998,177.0,64.7,74.82,182.0,2019-05-21T00:00:00,36.7341,8.53173,بربرة,barbara,169,0.0175064,88.7407,101.11,90.7561,2.44846,1.87646,1,4,0.00864,1.69462,82.0211,64.7551,64.5449
1981,7950.0,580.35,814.0,115.0,2019-05-21T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,170,0.686868,163.878,624.291,324.671,14.3933,18.0863,1,5,1.03865,19.9305,375.154,566.678,179.89
1976,390.0,112.037,117.5,221.0,2019-05-21T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,171,0.15283,71.6824,141.433,77.5782,2.64117,5.54228,1,6,0.221,2.78374,78.7556,106.324,76.9428
1983,418.0,118.773,129.9,90.0,2019-05-21T00:00:00,36.9909,9.61373,جوميــــــن,joumine,172,0.0940602,45.0349,89.5683,39.4635,1.19327,2.50455,1,7,0.073312,1.85273,74.0476,95.6587,62.5853
1984,48.0,10.004,11.7,82.5,2019-05-21T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,173,0.00182466,5.59089,10.2762,3.85061,0.0918671,0.2685,1,8,0.0198,0.226176,9.26728,9.56021,6.10361
2015,85.9,41.0,41.0,136.0,2019-05-21T00:00:00,37.0359,9.41093,المالح,melah,174,0.0,,,,0.0587408,0.98907,1,33,0.0,0.68,25.1442,36.1575,
1994,367.0,134.014,137.5,86.5,2019-05-21T00:00:00,37.181,9.47513,سجنــــــان,sejnane,175,0.0,92.0834,149.483,128.177,0.835213,6.20973,1,9,0.199202,0.61677,116.643,101.31,80.5603
2012,60.0,24.0,24.0,93.0,2019-05-21T00:00:00,36.8824,8.69921,الزرقة,zarga,176,0.0,31.0135,40.7787,32.4352,0.140461,0.2271,1,10,0.0153,0.64,21.8125,23.788,23.032
2014,85.2,64.4,64.4,85.0,2019-05-21T00:00:00,36.8751,8.71699,الكبير,kebir,177,0.00243749,,43.5533,42.7647,0.871915,1.0143,1,31,0.0,3.33512,38.5099,6.608,6.4332
2013,58.0,26.3,26.3,110.0,2019-05-21T00:00:00,36.9347,8.84504,المولى,moula,178,0.0045048,,38.5063,34.1046,0.228746,0.0,1,32,0.0,1.49326,31.2946,26.2939,23.384
1999,865.0,286.514,286.514,27.0,2019-05-21T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,179,0.0850911,250.176,347.187,266.551,4.32436,0.14849,1,11,0.01436,3.70243,290.305,285.609,281.081
2012,95.0,33.0,33.0,37.0,2019-05-21T00:00:00,37.1856,9.20109,الزياتين,ziatine,180,0.0,31.2341,16.8312,31.8913,0.144131,0.077739,1,12,0.002818,0.9,28.8254,32.6513,32.8874
2012,35.5,18.3,18.3,48.0,2019-05-21T00:00:00,37.1991,9.26906,القمقوم,gamgoum,181,0.00462586,12.3622,38.8318,15.0659,0.108425,0.0,1,13,0.0,0.035559,7.94881,17.6651,17.8942
1987,1040.0,33.4411,70.0,388.5,2019-05-21T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,182,0.0422376,3.44463,48.0397,23.6011,0.65845,1.33456,1,14,0.072382,2.01139,33.3589,31.6746,5.20283
1966,127.0,7.22,8.22,517.06,2019-05-21T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,183,0.00650718,1.45283,5.90909,1.84007,0.151171,0.360882,1,15,0.002402,1.00958,11.541,6.84337,2.25237
2002,232.0,2.0,4.0,285.0,2019-05-21T00:00:00,36.302,9.50269,الرميـــــــل,rmil,184,0.00224635,0.279303,7.5231,5.14091,0.0519937,0.032151,1,16,0.005391,0.174369,9.81247,1.9351,0.0579
1971,1263.0,41.599,52.9,122.5,2019-05-21T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,185,0.0252977,3.57808,41.7291,10.2792,0.35452,0.05184,1,17,0.00432,1.17327,25.0534,40.6777,13.1828
1998,675.0,23.83,22.0,43.0,2019-05-21T00:00:00,36.3318,10.3597,الرمــــــل,rmel,186,0.0,0.967258,27.8777,3.91619,0.0320309,0.2205,1,18,0.0105,0.16702,15.6118,20.6104,4.7711
1965,855.0,58.76,86.5,230.0,2019-05-21T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,187,0.0150465,2.59094,26.5723,6.87479,0.304717,1.25509,1,19,0.056741,1.36161,21.0023,22.1915,2.95365
1981,8950.0,133.317,209.0,270.0,2019-05-21T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,188,0.0,8.69366,70.3189,23.3447,0.142614,1.54256,1,20,0.0751,4.36556,40.3579,72.0345,29.7825
1989,1120.0,77.47,95.3,217.0,2019-05-21T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,189,0.0,0.562097,20.8543,1.19627,0.103541,0.055228,1,21,0.00288,0.818174,13.8453,8.00613,0.206072
2005,173.65,7.71,4.24,677.8,2019-05-21T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,190,0.00114316,2.9964,3.31342,0.2,0.0141124,0.0,1,22,0.0,2.214,28.8254,2.14744,1.2986
1997,1900.0,88.0,88.0,541.0,2019-05-21T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,191,0.0,0.241334,5.98988,0.6,0.0,0.0,1,23,0.0,0.262516,1.63223,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2019-05-21T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,192,0.000495675,1.3806,4.02826,0.0,0.0104092,0.0,1,24,0.0,0.0006324,1.63223,2.05,0.9
1959,86.0,5.01,6.5,54.62,2019-05-21T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,193,0.0038586,0.0,19.6309,15.1156,0.043361,0.0035,1,25,0.0,0.266449,4.84861,4.65,1.8032
1963,64.0,5.045,7.8,77.88,2019-05-21T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,194,0.0000852245,1.16237,20.2878,16.1467,0.00614362,0.50107,1,26,0.027422,0.191438,6.45919,3.68936,0.59192
1968,53.0,5.193,6.9,163.0,2019-05-21T00:00:00,36.534,10.4911,مصــــــري,masri,195,0.00181273,0.939088,4.56012,7.50264,0.0747645,0.233567,1,27,0.0,0.285983,4.4552,5.08252,4.81471
1986,199.0,23.3053,30.1,18.04,2019-05-21T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,196,0.0342137,4.10262,38.0205,17.4482,0.216026,0.307703,1,28,0.01392,0.13729,17.6771,19.5794,7.91075
2002,123.0,12.854,12.1,102.4,2019-05-21T00:00:00,36.5874,10.304,الحمـــــى,hma,197,0.00704267,0.212844,4.19177,0.377378,0.0921239,0.18,1,29,0.02,0.0291232,4.37897,3.63538,1.09218
2002,54.0,9.615,10.0,42.2,2019-05-21T00:00:00,36.8308,10.7086,العبيـــــــد,abid,198,0.00385783,3.34322,11.6218,5.51267,0.0296523,0.239889,1,30,0.01172,0.0146496,5.19089,8.62409,3.31453
1954,10300.0,51.13,267.67,265.0,2019-05-20T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,199,0.00292683,15.3187,207.218,190.775,2.02172,1.01164,1,1,0.050956,17.3775,145.469,37.5125,11.2719
1954,103.0,60.393,61.63,436.5,2019-05-20T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,200,0.0,39.153,49.1189,31.8567,0.908381,1.63032,1,2,0.06078,1.27743,42.1548,54.5538,52.6364
1968,101.0,76.9,81.875,292.04,2019-05-20T00:00:00,36.7614,9.0023,كســاب,kasseb,201,0.0307457,32.3778,48.5226,22.7472,0.523602,1.78623,1,3,0.092,0.913573,42.2932,60.5732,46.8122
1998,177.0,64.7,74.82,182.0,2019-05-20T00:00:00,36.7341,8.53173,بربرة,barbara,202,0.0545772,88.7109,101.093,90.7474,2.43096,1.86782,1,4,0.0,1.69462,81.9665,64.7551,64.5862
1981,7950.0,580.35,814.0,115.0,2019-05-20T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,203,0.705991,162.542,623.604,323.633,13.7064,17.0477,1,5,1.03865,19.9305,374.511,567.184,178.643
1976,390.0,112.037,117.5,221.0,2019-05-20T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,204,0.0,71.5017,141.28,77.3572,2.48834,5.32128,1,6,0.3031,2.78374,78.6658,106.405,76.9428
1983,418.0,118.773,129.9,90.0,2019-05-20T00:00:00,36.9909,9.61373,جوميــــــن,joumine,205,0.00552599,44.9565,89.4742,39.3902,1.09921,2.43124,1,7,0.097312,1.85273,73.9878,95.6587,62.5404
1984,48.0,10.004,11.7,82.5,2019-05-20T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,206,0.000396306,5.58145,10.2744,3.83081,0.0900424,0.2487,1,8,0.0185,0.226176,9.25998,9.58185,6.10361
2015,85.9,41.0,41.0,136.0,2019-05-20T00:00:00,37.0359,9.41093,المالح,melah,207,0.0,,,,0.0587408,0.98907,1,33,0.04907,0.68,25.1223,36.2125,
1994,367.0,134.014,137.5,86.5,2019-05-20T00:00:00,37.181,9.47513,سجنــــــان,sejnane,208,0.0,92.036,149.483,127.978,0.835213,6.01053,1,9,0.280342,0.61677,116.623,101.566,80.8952
2012,60.0,24.0,24.0,93.0,2019-05-20T00:00:00,36.8824,8.69921,الزرقة,zarga,209,0.0,31.0135,40.7787,32.4199,0.140461,0.2118,1,10,0.0121,0.64,21.7919,23.806,23.05
2014,85.2,64.4,64.4,85.0,2019-05-20T00:00:00,36.8751,8.71699,الكبير,kebir,210,0.0100375,,43.5508,42.7647,0.869477,1.0143,1,31,0.0,3.33512,38.4024,6.608,6.418
2013,58.0,26.3,26.3,110.0,2019-05-20T00:00:00,36.9347,8.84504,المولى,moula,211,0.00514835,,38.5018,34.1046,0.224241,0.0,1,32,0.0,1.49326,31.2465,26.2939,23.372
1999,865.0,286.514,286.514,27.0,2019-05-20T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,212,0.130229,250.176,347.102,266.537,4.23927,0.13413,1,11,0.01964,3.70243,290.185,285.609,281.685
1959,86.0,5.01,6.5,54.62,2019-05-16T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,358,0.0,0.0,19.6235,15.1121,0.0359787,0.0,1,25,0.0,0.266449,4.80563,4.6692,1.8206
2012,95.0,33.0,33.0,37.0,2019-05-20T00:00:00,37.1856,9.20109,الزياتين,ziatine,213,0.0127673,31.2117,16.8266,31.8885,0.144131,0.074921,1,12,0.003877,0.9,28.7963,32.6808,32.8874
2012,35.5,18.3,18.3,48.0,2019-05-20T00:00:00,37.1991,9.26906,القمقوم,gamgoum,214,0.0,12.3579,38.8318,15.0659,0.103799,0.0,1,13,0.0,0.035559,7.94766,17.6651,17.8942
1987,1040.0,33.4411,70.0,388.5,2019-05-20T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,215,0.0447004,2.97107,47.9974,23.5288,0.616213,1.26217,1,14,0.076327,2.01139,33.294,31.7251,4.73701
1966,127.0,7.22,8.22,517.06,2019-05-20T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,216,0.0039237,1.44807,5.90258,1.83766,0.144664,0.35848,1,15,0.010858,1.00958,11.5085,6.84337,2.25237
2002,232.0,2.0,4.0,285.0,2019-05-20T00:00:00,36.302,9.50269,الرميـــــــل,rmil,217,0.0014788,0.279303,7.52085,5.13552,0.0497474,0.02676,1,16,0.005172,0.174369,9.80684,1.941,0.0132
1971,1263.0,41.599,52.9,122.5,2019-05-20T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,218,0.0916826,3.57808,41.7038,10.2749,0.329223,0.04752,1,17,0.00432,1.17327,25.0155,40.6777,13.2576
1998,675.0,23.83,22.0,43.0,2019-05-20T00:00:00,36.3318,10.3597,الرمــــــل,rmel,219,0.0,0.967258,27.8777,3.90569,0.0320309,0.21,1,18,0.0105,0.16702,15.6064,20.6637,4.797
1965,855.0,58.76,86.5,230.0,2019-05-20T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,220,0.00130486,2.58263,26.5572,6.81805,0.28967,1.19835,1,19,0.04813,1.36161,20.9584,22.2487,2.9637
1981,8950.0,133.317,209.0,270.0,2019-05-20T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,221,0.0,7.9389,70.3189,23.2696,0.142614,1.46746,1,20,0.077211,4.36556,40.217,72.1493,29.0544
1989,1120.0,77.47,95.3,217.0,2019-05-20T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,222,0.0,0.560856,20.8543,1.19339,0.103541,0.052348,1,21,0.0036,0.818174,13.8189,8.09221,0.206072
2005,173.65,7.71,4.24,677.8,2019-05-20T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,223,0.0,2.17655,3.31228,0.2,0.0129692,0.0,1,22,0.0,2.214,28.7963,2.14744,0.47992
1997,1900.0,88.0,88.0,541.0,2019-05-20T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,224,0.0,0.240389,5.98988,0.6,0.0,0.0,1,23,0.0,0.262516,1.62376,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2019-05-20T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,225,0.000495675,1.38048,4.02776,0.0,0.0099135,0.0,1,24,0.0,0.0006324,1.62376,2.05,0.9
